"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","420459007555","Butler MS","Pennsylvania","Butler Area SD","Middle","Regular school","No","No","402","34","997","33","13","8","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.400","0.000"
"2017","420471000813","California Area El Sch","Pennsylvania","California Area SD","Primary","Regular school","No","No","134","14","339","0","2","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.340","0.250"
"2017","420471004203","California Area SHS","Pennsylvania","California Area SD","High","Regular school","No","No","81","9","285","0","7","2","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","1.000","0.250"
"2017","420471006939","California Area MS","Pennsylvania","California Area SD","Middle","Regular school","No","No","","","143","0","4","4","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","2.000","0.000","0.330","0.250"
"2017","420471006953","California Area Intermediate MS","Pennsylvania","California Area SD","Middle","Regular school","No","No","","","119","0","7","5","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","3.000","0.000","0.330","0.250"
"2017","420474000025","Cambria Heights El Sch","Pennsylvania","Cambria Heights SD","Primary","Regular school","No","No","241","39","582","1","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420474001199","Cambria Heights MS","Pennsylvania","Cambria Heights SD","Middle","Regular school","No","No","109","17","298","11","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420474005212","Cambria Heights SHS","Pennsylvania","Cambria Heights SD","High","Regular school","No","No","95","15","459","31","7","1","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420483001298","Woodland El Sch","Pennsylvania","Cameron County SD","Primary","Regular school","No","No","114","10","294","0","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420483001299","Cameron County JSHS","Pennsylvania","Cameron County SD","High","Regular school","No","No","71","10","257","40","7","0","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420486000289","Camp Hill MS","Pennsylvania","Camp Hill SD","Middle","Regular school","No","No","47","2","326","0","13","3","12.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","1.000","0.000","1.250","0.000"
"2017","420486001678","Eisenhower El Sch","Pennsylvania","Camp Hill SD","Primary","Regular school","No","No","44","4","315","8","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.250","0.000"
"2017","420486001680","Hoover El Sch","Pennsylvania","Camp Hill SD","Primary","Regular school","No","No","28","2","254","0","0","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.250","0.000"
"2017","420486001682","Camp Hill SHS","Pennsylvania","Camp Hill SD","High","Regular school","No","No","","","400","4","10","6","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","2.250","0.000"
"2017","420489000717","North Strabane Intrmd Sch","Pennsylvania","Canon-McMillan SD","Middle","Regular school","No","No","81","18","400","7","3","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420489004205","Cecil El Sch","Pennsylvania","Canon-McMillan SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420489004207","First Street El Sch","Pennsylvania","Canon-McMillan SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420489004210","Muse Elem Sch","Pennsylvania","Canon-McMillan SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","420489004214","Wylandville El Sch","Pennsylvania","Canon-McMillan SD","Primary","Regular school","No","No","28","6","238","1","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","420489004217","Canon-McMillan SHS","Pennsylvania","Canon-McMillan SD","High","Regular school","No","No","287","29","1635","70","25","2","28.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","4.000","1.000"
"2017","420489004937","South Central El","Pennsylvania","Canon-McMillan SD","Primary","Regular school","No","No","146","18","450","15","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420489004938","Hills-Hendersonville El Sch","Pennsylvania","Canon-McMillan SD","Primary","Regular school","No","No","32","8","250","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","420489007258","Cecil Intrmd Sch","Pennsylvania","Canon-McMillan SD","Middle","Regular school","No","No","103","15","425","20","8","1","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","420489007259","Canonsburg MS","Pennsylvania","Canon-McMillan SD","Middle","Regular school","No","No","181","30","842","72","21","14","35.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","1.000","0.000","2.000","0.000"
"2017","420489007614","Muse El Sch","Pennsylvania","Canon-McMillan SD","Primary","Regular school","No","No","155","14","735","0","4","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420489009936","Borland Manor El Sch","Pennsylvania","Canon-McMillan SD","Primary","Regular school","No","No","35","7","322","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","420492000988","Canton JSHS","Pennsylvania","Canton Area SD","High","Regular school","No","No","395","0","437","15","13","6","25.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420492005303","Canton Area El Sch","Pennsylvania","Canton Area SD","Primary","Regular school","No","No","473","0","473","12","2","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420498000225","Carbondale El Sch","Pennsylvania","Carbondale Area SD","Primary","Regular school","No","No","581","31","887","0","41","14","56.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420498002420","Carbondale Area JSHS","Pennsylvania","Carbondale Area SD","High","Regular school","No","No","351","18","682","154","50","21","115.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","2.000","1.000"
"2017","420501001683","Letort El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","122","9","249","5","6","2","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001686","Mt Holly Springs El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","99","25","216","2","8","1","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001687","North Dickinson El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","43","5","181","3","3","0","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.800","0.100"
"2017","420501001689","Crestview El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","145","31","504","0","3","1","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001690","Mooreland El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","103","8","321","0","2","2","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001691","Hamilton El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","247","19","414","9","7","1","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001692","Bellaire El Sch","Pennsylvania","Carlisle Area SD","Primary","Regular school","No","No","151","18","397","1","4","3","20.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.100"
"2017","420501001694","Carlisle Area HS","Pennsylvania","Carlisle Area SD","High","Regular school","No","No","376","49","1540","176","87","28","157.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","6.000","0.100"
"2017","420501007010","Wilson MS","Pennsylvania","Carlisle Area SD","Middle","Regular school","No","No","205","34","606","66","23","8","45.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","2.000","0.100"
"2017","420501007011","Lamberton MS","Pennsylvania","Carlisle Area SD","Middle","Regular school","No","No","152","15","579","50","29","14","73.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","11.000","0.000","0.000","0.000","0.000","2.000","0.100"
"2017","420504000077","Carnegie El Sch","Pennsylvania","Carlynton SD","Primary","Regular school","No","No","411","0","413","0","6","1","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420504000078","Crafton El Sch","Pennsylvania","Carlynton SD","Primary","Regular school","No","No","118","14","342","1","8","4","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420504000079","Carlynton JSHS","Pennsylvania","Carlynton SD","High","Regular school","No","No","207","20","586","37","31","20","77.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420507007126","Carmichaels Area HS","Pennsylvania","Carmichaels Area SD","High","Regular school","No","No","82","8","337","8","19","7","14.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420507007550","Carmichaels Area MS","Pennsylvania","Carmichaels Area SD","Middle","Regular school","No","No","95","9","230","15","7","23","21.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","420507009974","Carmichaels Area El Ctr","Pennsylvania","Carmichaels Area SD","Primary","Regular school","No","No","260","32","527","14","20","7","21.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420516002797","Catasauqua MS","Pennsylvania","Catasauqua Area SD","Middle","Regular school","No","No","235","34","489","27","26","7","54.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","1.000","0.000","1.000","0.000","2.000","0.000"
"2017","420516002798","Catasauqua SHS","Pennsylvania","Catasauqua Area SD","High","Regular school","No","No","141","22","473","0","35","36","80.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.000","0.000","1.000","3.000","0.000","2.000","0.000"
"2017","420516006593","Francis H Sheckler El Sch","Pennsylvania","Catasauqua Area SD","Primary","Regular school","No","No","282","33","543","2","1","1","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420519001040","William Tennent HS","Pennsylvania","Centennial SD","High","Regular school","No","No","453","75","1736","1","76","25","157.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","27.000","0.000","0.000","0.000","0.000","6.000","1.000"
"2017","420519005007","McDonald El Sch","Pennsylvania","Centennial SD","Primary","Regular school","No","No","383","52","806","6","16","2","21.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","3.000","0.500"
"2017","420519007388","Willow Dale El Sch","Pennsylvania","Centennial SD","Primary","Regular school","No","No","331","31","803","7","4","6","16.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.250"
"2017","420519007451","Davis El Sch","Pennsylvania","Centennial SD","Primary","Regular school","No","No","168","28","764","9","4","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.250"
"2017","420519009937","Klinger MS","Pennsylvania","Centennial SD","Middle","Regular school","No","No","211","38","670","18","25","6","38.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","420519009938","Log College MS","Pennsylvania","Centennial SD","Middle","Regular school","No","No","244","33","696","15","25","15","75.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","420531000171","Cold Spring El Sch","Pennsylvania","Central Bucks SD","Primary","Regular school","No","No","26","5","519","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420531000301","Jamison El Sch","Pennsylvania","Central Bucks SD","Primary","Regular school","No","No","23","2","537","4","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","420531000539","Groveland El Sch","Pennsylvania","Central Bucks SD","Primary","Regular school","No","No","155","5","874","2","2","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","420531000540","Mill Creek El Sch","Pennsylvania","Central Bucks SD","Primary","Regular school","No","No","60","9","781","3","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
